id	reviewed_date	location	hotel_restaurant_name	review
rn320802574	"Reviewed October 21, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"had a few meals there with friendly people who see to anything you want or need. food was delicious, cooked and tasted fresh with no bloating or after tastes."
rn319685210	"Reviewed October 17, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Terribly overrated, mediocre at best. Place is clean, bit sweaty sitting inside. Only served white bread, food was ok, owner was pleasant enough. Honestly, no idea where all the 5 star reviews come from as the location and the fare is nothing to write home...More"
rn318831396	"Reviewed October 14, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"My friends and I went to Cafe Siam for breakfast yesterday and it was great, freshly cooked food, excellent service with a Thai smile. Definitely be back and the owner Cheryl was very pleasant to chat too also."
rn318767563	"Reviewed October 14, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Went to this breakfast cafe 2 times during our trip. We had big breaki, eggs Benedict, toast etc. I would think this is just an ordinary cafe, the food is not super duper good, so unless you stay in Patong or nearby otherwise doesn't worth...More"
rn315943094	"Reviewed October 3, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"The owner is very nice and the place looks kind of cool but the breakfast we had was not amazing. However, I have to say I seldom find nice breakfasts in Thailand except at some places when they have banana pancakes. The next morning we...More"
rn313451026	"Reviewed September 24, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Look the place is just ok nothing special but the owner is great. She is a very nice lady and good to talk with. So if you want some advice or make a new friend then go there.
The food was good but nothing to...More"
rn310011727	"Reviewed September 13, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Unfriendly service, quite expensive, only 1 fan for the whole floor, bland meals in small portions. Looks like a classic tourist trap"
rn302764478	"Reviewed August 24, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Hi, after a couple of failed attempts to eat here (doesn't open till 8.30am and if they are not opening they don't leave a sign out) we did get to eat here- only once.
Coffee was good, bacon was delish but my eggs and spinach...More"
rn297441722	"Reviewed August 10, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"We sought this place out after seeing all the raving reviews here. I'm so confused why it has such high ratings? The Aussie lady who owns the place was very friendly, but I was so disappointed in my meal. Our milkshakes were bland and warm,...More"
rn294570629	"Reviewed July 31, 2015 "	 Patong	Cafe Siam Breakfast Cafe	This hidden breakfast place is great! The owner is Aussie and is very friendly! Had the big breaky with scrambled eggs and a pineapple fruit shake and both were delicious! Would return and also recommend!
rn286536286	"Reviewed July 7, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"It is not easy to find a good coffee and an excellent western breakfast in Patong, despite all the tourist-oriented shops in this busy area of Phuket.
Siam Breakfast Cafe succeed to propose both, and even more. It is also a quite and simple hostel,...More"
rn282037082	"Reviewed June 22, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"After reading all of the great reviews we had to go & check out this awesome place & just like the reviews all said the place was amazing. Great service, great food & the owner & Aussie woman was amazing. She gave us advise &...More"
rn281376704	"Reviewed June 19, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Quirky cafe with consistently good breakfasts. Plenty of variety, real bacon, fantastic doorstop toast and lovely big teacups .. at a reasonable price .. definitely worth at least one visit."
rn281058279	"Reviewed June 18, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Food was fresh and great, nothing more needs to be said. What sets Cafe Siam apart is its owner who spent no less than an hour chatting with my friend and I and making sure we had the best possible experience in southern Thailand. She...More"
rn278791399	"Reviewed June 8, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"We first visited this place on a Sunday and found it closed and again tried it on Monday to find it open. These extra efforts were only because of the kind of reviews on Tripadvisor.
To be fair, I liked the omelette but was disappointed...More"
rn277984152	"Reviewed June 4, 2015 "	 Patong	Cafe Siam Breakfast Cafe	Tasty banana shake. Had a great time chatting with the lady boss. She gave me a home made protein ball as she learnt that I'm preparing for my marathon soon. They serve protein drinks too. Awesome!
rn277150323	"Reviewed June 2, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Visited with my fiancee on our short trip to Phuket. The place has nice coffee as opposed to the regular Thai coffee, and it is reasonably priced as opposed to the big chains like Coffee Club. It was a little hard to find, all gems...More"
rn274905036	"Reviewed May 26, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"I hate to point this out, but we've had really bad food in Patong. This place is like a breath of fresh air. Friendly people, and great food that won't make you feel like crap. I think that's what everyone needs after a trashy night...More"
rn274312262	"Reviewed May 24, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Delicious coffee and my breakfast, poached eggs and toast was simple, but the best I've ever had!
Highly recommend the place, all day breakfast and healthy options available.
Also the owner is very sweet and helpful :)"
rn272083909	"Reviewed May 14, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Don't even bother looking around d for a better place for breakfast, this place is amazing! Such a nice little shop with a really cute interior and lovely, welcoming staff.
I can't think of anywhere in Phuket that is remotely like this place, it's very...More"
rn267260378	"Reviewed April 21, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Great food, a bit off the rowdy route so you get some peace from crazy Patong despite being just a skip from Bangla Road. Owner is cool, plays good music. Nice shade. The food was so good I would consider staying at the guest house...More"
rn266763210	"Reviewed April 20, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Wife and I had beautiful breakfast whilst stay in Patong great price and cooked fresh and cafe is very clean we visit this cafe a couple times in the week ,please try this cafe you will not be disappointed"
rn265615327	"Reviewed April 14, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"We had a late breakfast here this morning and loved it, we're planning to go back tomorrow morning. All the food is organic and made without preservatives. It's hard to find an exceptional breakfast like I can find back in the US-- this meal exceeded...More"
rn264110271	"Reviewed April 6, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"This is a great place to eat in Patong. We thought it was so good we came back for a second visit before leaving.
The food is all local organic or preservative free.
We ate eggs, tomato, bacon and really amazing thick toast.
To make...More"
rn261358130	"Reviewed March 23, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Excellent coffee, lovely staff and atmosphere. Great food. Good locating, and nice guesthouse attached."
rn259522934	"Reviewed March 15, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"Well done to the Australian owner of this really good breakfast place.
Great coffee, excellent choice of food and all very well cooked. I like my breakfast and coming from South Africa this is the number one meal of my day.
Met the owner a...More"
rn256139156	"Reviewed February 24, 2015 "	 Patong	Cafe Siam Breakfast Cafe	"The title says it all, great food (Especially the breakfast) great service, amazing people and spotlessly clean. Eat here once and you'll be hooked, I was! Whatever you do, if you visit Patong, you must try this place"
rn231984987	"Reviewed September 30, 2014 "	 Patong	Cafe Siam Breakfast Cafe	"One of the best spots in Phuket. Recently Trained full time in Patong and ate here almost everyday. Only place i could find a healthy filling breakfast, along with a very good cup of coffee. The only thing better than the food is the people....More"
rn212284017	"Reviewed June 27, 2014 "	 Patong	Cafe Siam Breakfast Cafe	"After my first breakfast I was hooked. I eat at Café Siam Breakfast Café all the time, there is great food at the best prices. Great place to go for great food with friends and the owners make you feel welcome."
rn206271181	"Reviewed May 19, 2014 "	 Patong	Cafe Siam Breakfast Cafe	What better way to start the day than having great coffee and a great breakfast or lunch and chatting to the owner cheryle if she isn't too busy. Everything is cooked fresh and you can tell the flavours are awesome and you cant go past...More
rn203261963	"Reviewed April 28, 2014 "	 Patong	Cafe Siam Breakfast Cafe	"This place is run by an Australian expat, who really makes the place. She was working by herself when we visited so if you have a large group I would be sure to advise in advance or be prepared for a small wait but we...More"
rn202398797	"Reviewed April 23, 2014 "	 Patong	Cafe Siam Breakfast Cafe	"Very simple but good breakfast price was okay, the best toast in town.
You have to try, the people there have the place take good care of the guest."
rn198860060	"Reviewed March 26, 2014 "	 Patong	Cafe Siam Breakfast Cafe	"Cheryl is the owner and the cook, she is a lovely lady and the food there is great with REAL good bacon and eggs and REAL doorstep toast, the best. Coffees are good too... a must for anyone with a hangover looking for the grease...More"
rn194918700	"Reviewed February 21, 2014 "	 Patong	Cafe Siam Breakfast Cafe	"We ate here this morning, & it was a nice change from our hotel buffet breakfast. I would recommend this place to anyone who is craving a nice home cooked Aussie brekkie. Just wish we would have found this place sooner as we leave Monday...More"
rn573405107	Reviewed 5 weeks ago 	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"It's in the new block of Holiday Inn resort Patong.
Has swimming pool view. Open restaurant, no air conditioning. The fans are more ornamental thab functional.
Had lunch here. The soup portions are huge. Consider the quantity while ordering else you will struggle to finish...More"
rn571150588	"Reviewed April 4, 2018 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Another great meal yet again from this charming restaurant. The staff once again are charming and very pleasant and could not do enough for you. You are stuck for choice of the food on menu. Will definitely come back again as I always do.
rn570132043	"Reviewed April 1, 2018 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	The food is authentic Thai - and the staff is very helpful and friendly. The ambience is unique. Overall a good experience
rn566766200	"Reviewed March 15, 2018 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"This restaurant is absolutely fantastic. I would greatly recommend the Deep Fried Fish. Its crispy texture and its taste is tantalizing. The vegetables are very crunchy and the mushrooms were chewy. However, the Pineapple Rice was the lowdown. It did not have the taste of...More"
rn562525618	"Reviewed February 24, 2018 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Had dinner here twice last week once ordered from the set menu and once off the main - both were superb.i think this is the third year we have eaten here and the food is always authentic and the service good. The location in far...More
rn561945693	"Reviewed February 21, 2018 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We have been after SPA, the place & meal was good, rich of taste of Thailand, quiet place with nice Thai food in compliance good price"
rn561125507	"Reviewed February 17, 2018 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We visited over Chinese New Year. The restaurant was slightly chaotic. Either they need more staff, a bigger kitchen or just one senior person controlling everything.
The food was fantastic!
You need to book a table.More"
rn560146710	"Reviewed February 12, 2018 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We tried Charm Thai for dinner one evening while staying at the resort. We were looking forward to the same service we had received at the other restaurants at the hotel, unfortunately we did not.
It took several minutes of us standing at the entrance...More"
rn553649841	"Reviewed January 13, 2018 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Clean , good food , friendly staff , great spot lots of shopping around for after , good mixed menu mostly Thai/seafoodMore"
rn547256938	"Reviewed December 14, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Delicious spring rolls and papaya salad with soft crab for entree!! Fried rice and chicken and cashew stir fry both need something added ...a little bland we thought.
Excellent pleasant service. My husband is a bit of a bogan and did love the fact that...More"
rn546759949	"Reviewed December 11, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We ordered 3 dishes and rice and shared it for the taste experience.
It’s a good mix of hot or mild if you cannot tolerate much spice.More"
rn541587173	"Reviewed November 17, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	We have tried this place a number of times while staying at the busakorn wing. Always good. We tried another nearby well reviewed place today but charm Thai was way better.
rn537021055	"Reviewed October 29, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	We had just ordered our meals when our son became very sick at the table. The staff were very helpful in moving us to a new table and sorting everything out so we could enjoy the yummy Thai food. Unfortunately we couldn't stay for dessert....More
rn535735677	"Reviewed October 24, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"I took my 2 kids here aged 13 and 10 for lunch as we are staying the Holiday Inn Resort.
Very nice setting right next to the Busakorn pool.
We had the mixed satay for starters followed by Thai Green Curry and the Mausaman Red...More"
rn535547698	"Reviewed October 23, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"While staying in the Holiday inn resort my wife and I decided to have the sea food basket for two in the Charm Thai restaurant and we were not disappointed, we struggled to finish it, the only fault was the calimary which was bit rubbery...More"
rn508101734	"Reviewed August 2, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"excellent Tom Yam Goong! A real delight... they 'westernise' it a little so non-Thai can eat it too... I had one in the country and although I asked for 'not too chilly' it burned me from inside out :-)
the Holiday Inn Resort is a...More"
rn503818960	"Reviewed July 20, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Love the food here. Very tasty and reasonable. Love the fried fish in chili sauce along with the curry dishes.
rn495744993	"Reviewed June 24, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Treated to an abundance of delicious choices on a daily basis during our stay at Holiday Inn. Very attentive staff. Beautifully decorated in very rich wood overlooking the pool.
rn495585476	"Reviewed June 24, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Wouldn't recommend unless you want to spend all night vomiting. Felt so sick all night and threw up until 2am after eating here
rn495326278	"Reviewed June 23, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Arrived ( checked-in ) at the Resort tired & hungry & went straight to Charm Thai. Taste buds really got tingled. The protions are nice & big. Food ( Lobsters & Fish ) is again delicious thanks to Chef Pittaya & her staff. Song was...More
rn494132522	"Reviewed June 18, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	We were staying at Holiday Inn resort and had couple of dinner at Charm Thai. The staff is excellent and very caring and hospitable. Loved eating out here!!
rn491855274	"Reviewed June 9, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We dined here few times during our 7 nights stay in the Holiday Inn resort.
We used to have daily breakfast there and dinner every night . The breakfast was average 4 star and nothing to rave about.
We truly enjoyed our dinner there, we...More"
rn490043957	"Reviewed June 3, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We had breakfast each morning and dinner most nights it was good food and great choice for breakfast, the only issue was the local cat family that unfortunately fed by some guests they were a bit of a nuisance."
rn484770662	"Reviewed May 16, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Had lunch here yesterday.
The food was amazing. Everything was cooked really well and was very tasty.
The restaurant itself is beautiful, as are the staff. 5/5 from us."
rn481538228	"Reviewed May 4, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Great restaurant, food beautifully presented and lots of it. good prices as well would recommend the red thai curry with chicken fried rice. well worth a visit"
rn481111246	"Reviewed May 2, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"While staying at Holiday Inn we tried Charm Restaurant. Although it is more expensive than outside Thai food, the service , presentation and quality was outstanding. Would highly recommend this restaurant"
rn476099265	"Reviewed April 16, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We loved eating our family dinner at this restaurant. Great cuisine, with the bonus of 'kids eat free' menu for our family members who were staying at the resort.
It's a really nice space too, with a touch of class without being exclusive.
A wide...More"
rn475208717	"Reviewed April 13, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	We walked in off the street and was greeted by a lady who wasn't very accomodating. The manager came over and couldn't do enough for us. It was very hot and without asking he placed a fan near by which was wonderful. We ordered 4...More
rn474861514	"Reviewed April 11, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We ate lunch at Charm and the setting was quite good, with wooden Asian interiors, set by the pool. They served all the regular Thai fare and more. The food was tasty though it was catered to the foreign palate and hence not as spicy...More"
rn473051381	"Reviewed April 5, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Another great meal yet again from this charming restaurant. The staff once again charming and very pleasant and could not do enough for you. You are stuck for choice of the food on menu. Will definitely come back again as I always do.
rn473041789	"Reviewed April 5, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Would have breakfast here every day whilst we stayed in the Busakorn Wing at the Holiday Inn Resort.
breakfast Buffet had huge selection for both Asian and Western tastes. The one thing we loved was the separate cool room where fruit and other cold dishes...More"
rn464660844	"Reviewed March 4, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Hotel prices, slight premium but worth it for a relaxed spot away from Patong bustle for rather good Thai food.
Charming service, interesting menu, nice little twists on the ""usual"" offerings."
rn461640818	"Reviewed February 20, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Charm Thai has managed to keep its high standard over the years. Great Thai food, great decor, especially at night when the pool besides it has got the night lights in, making for a Romantic night out, great staff, and if you want you can...More"
rn459078731	"Reviewed February 12, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Wow. Top quality food inside holiday inn resort
Really high class food vibrant flavours and probably the best thai food so far"
rn454180140	"Reviewed January 22, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Charming indeed although no a/c so hot, go early to sit by a fan. We chose a set menu which was good value and had something for everyone. Lots of choices of authentic Thai on the menu and nice clean surroundings set in the hotel...More"
rn454159138	"Reviewed January 22, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	The Charm Thai place is the local restaurant of Holiday inn resort. We've been there twice for dinner because we were too lazy to get out of the resort. The food is about 5 times more expensive from the food you will find in other...More
rn453804438	"Reviewed January 21, 2017 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	food is good but not excellent. service very nice and restaurant in nice area of holiday inn hotel menu should be reviewed after 3 years
rn445454551	"Reviewed December 19, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Great fresh Thai for couples or family's Also do great Breakfast and Lunch. Off the street and very quiet.
rn444173659	"Reviewed December 14, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We stayed at holiday inn resort and had our family dinner at charm thai.
The food served didn't disappoint us. Made reservation at 8pm but arrive 30 mins early. Services at Charm Thai is excellent. Except the grilled seafood which require longer time to serve,...More"
rn444147841	"Reviewed December 13, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	This was first time at this restaurant and food service excellent. Traditional mix of cuisine and reasonably priced. Would definitely go back
rn440054551	"Reviewed November 25, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	We stayed at the Holiday Inn and loved eating lunch at Charm Thai. The Massaman curry was simply delicious. Service was great and always quick to order and bring out our food and drinks. If you are staying nearby it's a great option!
rn439399144	"Reviewed November 22, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We did not eat in the restaurant, instead we ordered our dinner delivered to our room as we were staying at the Holiday Inn Resort.
We had to physically place our order at the restaurant (rather than call it through via reception) which was slightly...More"
rn432640956	"Reviewed October 29, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We visited after a busy afternoon of shopping and were concerned there were no other patrons dining in this restaurant. We ordered the set menu number 3 and were impressed with the quality, presentation and service of the food. I have a coriander allergy and...More"
rn430785623	"Reviewed October 23, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"It was in busakorn wing of our resort.
We all wanted to have some Indian food but were very tired,so asked the room service and they suggested charm Thai in the resort itself.
This restaurant don't serve Indian food but they have a lot of...More"
rn425255471	"Reviewed October 5, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We went to this restaurant twice as we stayed at the hotel. On both nights the food was delicious and the service very good but it took sooooo long for the food to come out, they were only 1/10 full. The second time i was...More"
rn424049408	"Reviewed October 1, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Amazing food, best Thai by far, best service and great prices. Highly recommended to all even if not staying at Holiday Inn. Best food and drinks menu I have ever seen!!"
rn423902851	"Reviewed September 30, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	We enjoyed eating here with the family. Good Thai dishes and my fave was the pad thai very delicious.
rn422312876	"Reviewed September 25, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We visited here a little by default looking for the cafe which was closed. We ordered the spring rolls, a couple of curries, the pad thai as well as the standard rice and drinks. The price was very reasonable and the food very tasty. The...More"
rn421034739	"Reviewed September 21, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Conviently located in the Holiday Inn Resort. Very nice Thai food. A little more expensive than most thai restaurant nearby but the quality and service is High end.
rn417292590	"Reviewed September 11, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	This was a real treat! The menu here is quite extensive as is the drink menu. The service was fabulous and the food was faultless. We ordered about 6 dishes and shared. We had mountains of food and were more than satisfied. Flavours were just...More
rn412577068	"Reviewed August 30, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Good food..good people....great cheff !!! This is the place to be ...they just know how to make the nice'st Thai food!!
rn408536100	"Reviewed August 21, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Great food, great location and good prices too. Service was quick and not too busy in the evenings. Good for all kinds of food"
rn404303095	"Reviewed August 11, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	People always think that hotel restaurant must be expensive but the price in holiday inn hotel is more or less similar with the restaurants outside near the beach. The quality of food and taste is much better with excellent services and well trained staff
rn397024414	"Reviewed July 25, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"During our stay at the Busakorn wing of the holiday inn, we ate at the restaurant several times and order room service on several occasions, everything we order was tasty and fresh, I personally love the whole deep fried fish with spicy sauce, aside from...More"
rn396459201	"Reviewed July 24, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"It was hard to want to eat elsewhere when Charm Thai made us feel like we are honoured guests. Great food and if you join the IHG rewards programme we found this provided a 15% discount, which was a big help for the final bill."
rn375653105	"Reviewed May 22, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Nice restaurant with tasty Thai food and good service. It was also a lot cleaner and smarter than some other places we ate around Patong.
rn375370483	"Reviewed May 22, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"My husband and i had a birthday dinner here. The staffs are really nice, service is very good and the most important thing is the food. It was beyond my expectation. Had chicken salad, seabass fish, and fried rice. Very very good."
rn368151422	"Reviewed April 27, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Staying at the hotel, thought on our way back to our room we would stop for a drink and some dessert at 930pm. Sat for a while, while staff stood at the bar and talked amongst themselves. Attempted to get a waiters attention who walked...More"
rn367786659	"Reviewed April 26, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"The menu doesn't offer a very wide choice, but the Thai dishes we chose were very good, a lot to eat, and the service was excellent. The restaurant itself is quiet and nice. It is sometimes good to have a quiet dinner in Patong :)"
rn364726794	"Reviewed April 16, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Better than the other one
In many aspects
Service fantastic
Food so great
Staff marvelous
Buffet well done
Location and view splendid"
rn351205365	"Reviewed February 26, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	I'm a bit surprised with the previous 2 reviews of this place. I lived at the resort in the Buskaron Villa area and had the pleasure of dining here 3 times. The place was very clean with friendly staff. Usually we don't eat at hotel...More
rn344432228	"Reviewed February 1, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	I think when paying top dollar for a meal it comes down to more than a nice table setting and good wine list. we were looking forward to a fantastic meal here and were left a little cold by the service and a rat scurrying...More
rn339246025	"Reviewed January 11, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"4 of us went there for Dinner we ordered a Variety of Meals including Steak. we didn't eat the meals as they were of very poor standard, and very over priced.
wouldn't recommend this RestaurantMore"
rn338428092	"Reviewed January 8, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Stayed in the hotel, so for our first lunch went here. Good Tom yam and spicy papaya salad, but fried rice portion could easily be the smallest in town. Prices are also at the higher side."
rn336892681	"Reviewed January 3, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We ate dinner here after reading all the positive reviews. I was very disappointed i must say. The service was very slow first of all. It was such a warm humid evening with not very much airflow, so some cold drinks would have been nice,...More"
rn336861961	"Reviewed January 3, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"I cannot speak highly enough about the service I received at this restaurant, minimal wait time from sitting to food arriving, and truly wonderful food."
rn336817177	"Reviewed January 2, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Food was good. I loved their grilled fish. I tried 3 different dishes and enjoyed all of them. Family style- good for groups.
rn336542114	"Reviewed January 1, 2016 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Fantastic Thai restaurant located in the Holiday Inn Resort.
Food was very well priced and very tasty. Very friendly staff, highly recommended."
rn334885802	"Reviewed December 25, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"... and great staff! The Thai food is pretty good, obviously is substantially more expensive than the cheap places along the streets, but you also get another kind of service. There is a 2300 baht seafood basket (phuket lobster, white shrimps, squid, snapper, mussels and...More"
rn334194911	"Reviewed December 21, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Service was very slow, ordered process was quick. Rice was served 15 mins before the curry! Service sucked as they took the rice away and if you wanted more rice, you had to wait to see them to ask for it! Ordered one item and...More"
rn334171180	"Reviewed December 21, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	We went for the BBQ Seafood night and it was a little disappointing. It was quite expensive for Patong and the selection was surprisingly very limited. They had a couple items out and the steak never seemed to be there. So much so that after...More
rn333072899	"Reviewed December 15, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	Nice place located in the pricer wing of the hotel. Great view over the pool. Service was good and the food was great. Price was a little high as servings were a little small. But all our dish's were tasty.More
rn330451036	"Reviewed December 2, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	This is a Thai restaurant at our hotel the Holiday Inn. It had amazing food. The prices were just a little more expensive than the many restaurants on the beachfront but the food here was much much much better for only a little extra cost....More
rn330373616	"Reviewed December 2, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We stayed at the Holiday Inn and dined at Charm Thai. We love Thai food and eat it all the time back home in Sydney Australia, I guess this was the main inspiration to have a Thailand holiday. We tried many Thai restaurants in Patong...More"
rn329919386	"Reviewed November 30, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"I've holidayed at the Holiday inn for 6 maybe 7 consecutive years, and each visit I eat at this lovely restaurant and leave with a smile on my face and a full tummy <f0><U+009F><U+0098><U+0084> staff are really nice and the food is delicious and fresh....More"
rn328583931	"Reviewed November 23, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	It would be hard to find a more tranquil atmospheric surrounding in which to enjoy a traditional Thai meal in the midst of the noise and vibrancy of Patong. Seafood is the specialty.More
rn325154336	"Reviewed November 7, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"The food at the Charm Thai Restaurant, for breakfast lunch and dinner is always tasty, safe and healthy. I cannot speak higher of the staff's attentiveness to your needs, making you feel welcome and making wonderfully authentic Thai food. Well done!"
rn324122585	"Reviewed November 3, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	We dined in Charm Thai three times during our honeymoon. The setting is beautiful by the pool which has stone elephants and leafy palm trees in and the service was quick and attentive. We were given a complimentary taster before our food arrived and everything...More
rn324066254	"Reviewed November 2, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	very good restaurant. pure Thai taste. a lot of items they offer. for dinner this is the best when you are around holiday inn resort
rn317544949	"Reviewed October 10, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Wow! We stayed in the hotel 5 nights and ate here 2 nights, it was just so yummy we couldn't resist. The setting is gorgeous overlooking the pool, the open air, peacefulness, it was just bliss. The menu is actually pretty large and has everything...More"
rn317505380	"Reviewed October 10, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"We have been having breakfast here for the last 15days, truly magnificent meals. Each day there were different dishes, absolutely huge rang to choose from.
I would like to sincerely thank all the magnificent staff for all the hard work they do.
Can hardly wait...More"
rn316738447	"Reviewed October 6, 2015 "	 Patong	Charm Thai Restaurant at Holiday Inn Resort	"Not the first time have dined here and as always it was beautiful. The staff were attentive and exceptional and the food was delicious and of the best quality!!! This place is a must! A bit more expensive than some local Thai jaunts, but worth...More"
